# uuid IPESS_J1.0_JD0.15_D7_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x
1.0, 0.15, 7, 10, -0.47352991863749516, -0.710287489157438, -0.7103022667550474, 0.28596652093696845, 0.2859541225605208, 0.2859622780740269, 8.925793919058323e-06, -0.24217040167574172, -0.24217046369100417, 1.1983655139054418e-05, -0.010614725059301553, -0.010614724293881763, 1.0533410635922546e-08, 0.2527976136997364, 0.2527977019104725, -0.23676660218962445, -0.2367586929402243, -0.23676219402761278, -0.2367727666326041, -0.23676028473290628, -0.236769215389537, (0.9999949110035623-0.0031902926162921804j), (0.372582015349341-0.0011886508394706287j), (0.2819575431898173-0.0008995288398251467j)
1.0, 0.15, 7, 20, -0.47353144904589073, -0.7102896502112239, -0.7103046969264482, 0.2859653649471291, 0.28595292677320217, 0.2859613415260025, 8.983565161405368e-06, -0.24216940448090232, -0.24216960353493308, 1.2153342453632331e-05, -0.01061228678104085, -0.010612292792455666, 2.411956736113281e-07, 0.25279723535827564, 0.25279743763876916, -0.2367678871297188, -0.2367601230003473, -0.23676164008114411, -0.23677201855198843, -0.23676186775480718, -0.23677081061965255, (0.9999058231134903+0.013723880782543683j), (0.37795739277203766+0.005187529721443653j), (0.2938660890963512+0.004033360927952819j)
1.0, 0.15, 7, 40, -0.47353147969581755, -0.7102896955234607, -0.7103047435639919, 0.28596532401500885, 0.2859528714745835, 0.2859612829224147, 8.984906455707782e-06, -0.24216935325085914, -0.24216935230978498, 1.2134532340594064e-05, -0.010612612954115468, -0.010612613245939, 2.4703877298019893e-07, 0.2527973122886336, 0.2527973440581894, -0.23676788196451243, -0.2367601429033868, -0.23676167065561338, -0.23677182916590106, -0.2367619930359222, -0.2367709213621687, (0.9999992917896035+0.0011901345687050082j), (0.39186541569721345+0.0004663734401345309j), (0.34063000253299947+0.0004053980185465139j)
1.0, 0.15, 7, 80, -0.47353147981914745, -0.7102896960766945, -0.7103047433807479, 0.285965324877176, 0.2859528701206833, 0.285961283790241, 8.984823961234471e-06, -0.24216961980501045, -0.24216961980472493, 1.2134667738663986e-05, -0.010612507159448985, -0.010612507161428067, 2.471830081612896e-07, 0.2527970114709158, 0.25279701147018335, -0.2367678028166538, -0.236759844399702, -0.2367620488604811, -0.23677143407772921, -0.23676211832737543, -0.23677119097564314, (1+2.043626494343989e-09j), (0.39779886668227366+8.449984651239374e-08j), (0.3628797293835137+2.88005164323804e-07j)
