# uuid IPEPS_J1.0_JD0.05_D4_chi_opt40.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.05, 4, 10, -0.43987194792822065, -0.6605158056185673, -0.6591000381660946, 0.19112798946513432, 0.18807700887619497, 0.18807721836529062, 5.1371611001201665e-06, -0.05881220735650799, -0.05881221117153927, -3.979179867387241e-06, 0.1836205509653634, 0.1836205763421226, -2.2041814245416348e-06, -0.125016591055324, -0.12501662840162753, -0.22026147687726666, -0.22026124693100713, -0.2199930818102868, -0.21681885806168558, -0.2211405227226976, -0.22114065738171143, (0.9999999982475244-5.920262755715292e-05j), (0.21894967978303362-1.2960004717989396e-05j), (0.16153320010379205-9.560643030630813e-06j), (0.9999999916408917+0.00012929894274021578j), (0.21886162997050676+2.8297365583846013e-05j), (0.16127109448715884+2.084993778077459e-05j)
1.0, 0.05, 4, 20, -0.4398714864095705, -0.6605176983667551, -0.6590967608619563, 0.19112983393760802, 0.18807388015189377, 0.188074024003529, 5.149567796748502e-06, -0.058813245458193, -0.05881324545819157, -3.882993620797583e-06, 0.18361668426074232, 0.1836166842607313, -2.0304147079633388e-06, -0.1250116799666559, -0.12501167996664492, -0.2202649629292935, -0.22026403207838482, -0.21998870335906873, -0.21681451999857504, -0.22114077532348944, -0.22114146553989178, (1-4.423120772695555e-15j), (0.22327133313756473-8.796278316071684e-13j), (0.17344679589270837-3.244835344584268e-12j), (0.9999999999999999-3.0169619421659194e-15j), (0.22325019172045915+6.421447852465263e-13j), (0.17353083835390973+4.458046837731907e-12j)
1.0, 0.05, 4, 40, -0.43987148953059146, -0.6605177067016973, -0.6590967618900769, 0.19112985064758656, 0.18807389527611948, 0.18807404079699735, 5.149157561415586e-06, -0.058813251158695234, -0.05881325115871804, -3.882586182229144e-06, 0.18361670034652888, 0.18361670034653188, -2.0301439503240645e-06, -0.12501168877228208, -0.12501168877228394, -0.22026497385845595, -0.2202640443042151, -0.21998868853906997, -0.21681449872264724, -0.22114078670469037, -0.22114147646273932, (1-5.420613590111856e-14j), (0.22764366967440558-9.1357072921869e-11j), (0.19072689226342868-1.49320040169506e-10j), (1-7.621774692878254e-15j), (0.2275420621840651+2.389378195349529e-10j), (0.1904585884349291+6.248001771948881e-10j)
1.0, 0.05, 4, 80, -0.43987148957050576, -0.6605177067616688, -0.6590967619498483, 0.19112985059585225, 0.1880738949421808, 0.18807404046355095, 5.14915984922331e-06, -0.05881325110525031, -0.058813251105262275, -3.882584414206642e-06, 0.18361669997329297, 0.18361669997332236, -2.03013493547448e-06, -0.12501168838426793, -0.12501168838425822, -0.22026497379396426, -0.2202640441969363, -0.21998868877085112, -0.21681449876982264, -0.22114078670817963, -0.22114147647184604, (0.9999999999999999-3.8806700075307834e-12j), (0.2298825364526284-4.6212533725469866e-10j), (0.19784140730513602-2.03640145968021e-09j), (1-1.7561266845681252e-12j), (0.2298958445950537+1.899259045091696e-10j), (0.1979530359662073+9.434585515824382e-10j)
