# uuid IPEPS_J1.0_JD0.09_D7_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.09, 7, 10, -0.45294105035160787, -0.6795195779478447, -0.679303573106979, 0.21655494883102075, 0.2166164102691945, 0.21665360171360784, 6.32418242155731e-06, -0.09332649563760533, -0.0933264150610107, -1.239224122168354e-06, 0.21596374633484408, 0.21596356610157438, -1.1001013160476185e-05, -0.12265358443918638, -0.12265346077230295, -0.2265935654688178, -0.22660065593715645, -0.22632535654187183, -0.22620941792243163, -0.22654794410337534, -0.22654621108117196, (0.999999471909303+0.0010277067262074388j), (0.4116592341772535+0.00042306555422036977j), (0.2530111840298584+0.0002600265057783099j), (0.9999998749802346-0.0005000395137092j), (0.4127915249683124-0.00020641653979844928j), (0.25487059147373237-0.0001274534465875588j)
1.0, 0.09, 7, 20, -0.45296143990235727, -0.6795527836123137, -0.679331536094758, 0.21641887803977441, 0.216470200385244, 0.2164968475268117, 7.560263245768914e-06, -0.09327746629225647, -0.09327745067405831, -4.216288089322817e-06, 0.21581790310140936, 0.21581789342167954, -8.002060209519086e-06, -0.12256347995273388, -0.12256346020608869, -0.2266099344858392, -0.22661639167681097, -0.22632645744966715, -0.22620889086837742, -0.22656214158173002, -0.22656050364465052, (0.9999996982308489+0.0007768772173945153j), (0.439781810061112+0.0003416552531805998j), (0.3184940289093861+0.0002474284327623161j), (0.9999999163016926+0.0004091413050981832j), (0.43945330680030753+0.000179798755118066j), (0.3155417265654388+0.00012910108024099544j)
1.0, 0.09, 7, 40, -0.4529615243940019, -0.6795531923969106, -0.6793313807850949, 0.21641677303276077, 0.21646669887168177, 0.2164941599046294, 7.703148829367606e-06, -0.09327635553562802, -0.09327635582364259, -3.674425046948918e-06, 0.21581439633750205, 0.2158143957422384, -8.428121004852586e-06, -0.12256051527892595, -0.12256051678644454, -0.2266106020378912, -0.22661741501004457, -0.22632517534891214, -0.22620922046026226, -0.2265620324259602, -0.22656012789887237, (0.9999999999999515+3.1152169358808214e-07j), (0.4503188761669431+1.4024196145908512e-07j), (0.35230005072738907+1.093621113389141e-07j), (0.9999999989670857-4.5451387572219146e-05j), (0.45059495184609966-2.048032251841658e-05j), (0.3522802418104178-1.601191297550104e-05j)
1.0, 0.09, 7, 80, -0.45296147977548185, -0.6795531804970075, -0.6793312588294379, 0.21641661797363881, 0.21646663469958385, 0.21649420752852938, 7.699592125612028e-06, -0.0932765585854216, -0.09327655858542334, -3.6749006126130438e-06, 0.215814361261873, 0.21581436126186862, -8.39261173468318e-06, -0.12256031500866924, -0.12256031500865985, -0.2266105245023129, -0.22661739404617287, -0.22632526194898844, -0.22620939478857643, -0.22656190163101392, -0.22655996240984755, (1-1.430209838286665e-13j), (0.4653055306578878+5.069554170185961e-12j), (0.40163942508205563+1.428244470099241e-11j), (1+6.046550937536777e-14j), (0.46569319888354743+1.639343008785765e-11j), (0.402206227805376+5.089329682103355e-11j)
