# uuid IPEPS_J1.0_JD0.09_D4_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.09, 4, 10, -0.4516285549824961, -0.6774337488651896, -0.6774519160822987, 0.24578413229310414, 0.24442071856199693, 0.24442159300223962, 2.0487472756923398e-06, -0.10821995027724304, -0.10821994610669165, 1.4950686602917496e-06, 0.2438103404487626, 0.24381033309279931, -3.4688224833437675e-06, -0.13562394626148697, -0.13562394218112991, -0.22604839245322902, -0.22604890256579258, -0.2253364538461678, -0.22439474390516562, -0.22652779914582652, -0.22652937303130646, (0.9999999803059714-0.00019846424569959224j), (0.303537594176317-6.0241426610358986e-05j), (0.19477003334092835-3.8654972231951555e-05j), (0.9999999979792545-6.357272246228755e-05j), (0.30345934043940986-1.9291739843354964e-05j), (0.19460273576635106-1.237157712838722e-05j)
1.0, 0.09, 4, 20, -0.45162755382939124, -0.6774323130461851, -0.6774503484419888, 0.2457804014000943, 0.244423281303628, 0.2444245545419601, 2.038577493076359e-06, -0.10821677110668589, -0.10821677110668901, 1.657468120656536e-06, 0.24381304771648327, 0.24381304771648146, -3.4320253425969195e-06, -0.13563060865006465, -0.1356306086500652, -0.22604654726463336, -0.2260471879566903, -0.22533857782486633, -0.22439229814115264, -0.22652898540330854, -0.2265290648975277, (1-1.108404240688337e-15j), (0.3277267680560216-1.0397417993865456e-12j), (0.2665073488089657-2.6661965859034264e-12j), (1-2.598852424789853e-15j), (0.32766664560702813-1.6982993861940916e-12j), (0.2664382933908779-6.068120550417129e-12j)
1.0, 0.09, 4, 40, -0.4516275575572551, -0.6774323276086136, -0.6774503450631518, 0.24578041500004372, 0.24442328256747717, 0.2444245546970615, 2.038285432720691e-06, -0.1082167904780869, -0.10821679047812857, 1.658314866926621e-06, 0.2438130567368254, 0.24381305673684306, -3.4319485065146925e-06, -0.13563067692198316, -0.13563067692199937, -0.22604650051505898, -0.22604714284542107, -0.22533868424816184, -0.2243921756101962, -0.22652904388297362, -0.22652912556998203, (1+3.497012154385411e-13j), (0.3339991968402855+1.101510387465229e-12j), (0.2880118691234563-1.1353696164096563e-11j), (1-1.2464514309927387e-13j), (0.33394103752527454+1.817341114466098e-12j), (0.2879171239558538+1.1494001040766428e-11j)
1.0, 0.09, 4, 80, -0.4516275579659131, -0.6774323278553984, -0.6774503460423408, 0.2457804158935023, 0.24442328431307364, 0.2444245563030745, 2.038297292720791e-06, -0.10821677826599392, -0.10821677826603854, 1.6583175214238102e-06, 0.24381305148318108, 0.24381305148319607, -3.431951218197709e-06, -0.13563062269366083, -0.13563062269364914, -0.2260465501299668, -0.2260471929696111, -0.22533858475586563, -0.2243922973474643, -0.2265289854007711, -0.22652906329410533, (1-6.323687246953416e-12j), (0.3383295339153264-2.842611334729955e-09j), (0.30326286580807543-1.00059640120344e-08j), (1+2.2481326592333405e-12j), (0.33824006997656614-6.5713237040835636e-09j), (0.30306727141713047-2.4359323277297713e-08j)
