# uuid IPEPS_J1.0_JD0.15_D2_chi_opt40.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.15, 2, 10, -0.46389847455055233, -0.701991063872368, -0.6897043597792887, 0.3543056374298512, 0.35829244517303743, 0.35828686570817836, 2.439743963702698e-05, -0.08073138362362338, -0.08073138362362563, -9.464584476326973e-06, 0.3426756223146801, 0.34267562231468085, -1.7180943271114065e-05, -0.260653153309503, -0.2606531533095032, -0.23815425533844506, -0.23814382323500222, -0.2256929852989197, -0.222529555282462, -0.23359455183817196, -0.23358025265865473, (1+1.2623075497364492e-11j), (0.13822849877378834+1.1767707292889862e-11j), (0.11220758909109126+3.1414604470560445e-11j), (0.9999999999999999+7.887276278731742e-14j), (0.13819558954357694+1.6921333461050693e-12j), (0.11217336802751181+2.7778138657880208e-12j)
1.0, 0.15, 2, 20, -0.4638984745505501, -0.7019910638723599, -0.6897043597792905, 0.3543056374298628, 0.35829244517304, 0.35828686570818347, 2.4397439634829996e-05, -0.08073138362363726, -0.08073138362363935, -9.464584475488866e-06, 0.342675622314686, 0.34267562231468235, -1.718094326855581e-05, -0.2606531533095057, -0.2606531533095023, -0.23815425533843174, -0.2381438232349975, -0.2256929852989295, -0.22252955528246202, -0.23359455183817135, -0.23358025265865706, (1+1.2692417418437612e-11j), (0.13822849885984198+1.554869378507574e-11j), (0.1122075893370792+3.6213727558273866e-11j), (0.9999999999999999+1.454052095461302e-13j), (0.13819558952831873+6.206234840281095e-12j), (0.1121733679860354+2.3333414783488647e-11j)
1.0, 0.15, 2, 40, -0.4638984745505549, -0.7019910638723766, -0.6897043597792882, 0.35430563742983917, 0.358292445173027, 0.3582868657081694, 2.439743964037635e-05, -0.08073138362363318, -0.08073138362362468, -9.464584465979938e-06, 0.34267562231466947, 0.34267562231466725, -1.7180943281681648e-05, -0.26065315330949584, -0.26065315330949346, -0.23815425533844858, -0.2381438232350139, -0.22569298529891257, -0.22252955528246265, -0.23359455183817252, -0.23358025265865312, (1+2.1302583252506315e-11j), (0.1382284987529384+9.631153485122821e-12j), (0.11220758903854489+1.4645138583539908e-11j), (1-8.171327137392122e-13j), (0.1381955895549077-3.596680410207965e-11j), (0.11217336800332399-6.555163285657452e-11j)
1.0, 0.15, 2, 80, -0.463898474550555, -0.7019910638723766, -0.6897043597792883, 0.35430563742983917, 0.358292445173027, 0.3582868657081694, 2.439743964037635e-05, -0.08073138362363318, -0.08073138362362468, -9.464584465979938e-06, 0.34267562231466947, 0.34267562231466725, -1.7180943281681648e-05, -0.26065315330949584, -0.26065315330949346, -0.23815425533844858, -0.2381438232350139, -0.22569298529891257, -0.22252955528246265, -0.23359455183817254, -0.23358025265865312, (0.9999999999999999+2.1302115829778027e-11j), (0.1382284987529388+9.631151493345244e-12j), (0.1122075890385446+1.464461656523392e-11j), (1-8.171510632629382e-13j), (0.13819558955490766-3.5966728916053684e-11j), (0.1121733680033242-6.555207071295381e-11j)
