# uuid IPEPS_J1.0_JD0.15_D3_chi_opt10.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.15, 3, 10, -0.4718075424918868, -0.706401982359038, -0.7090206451166222, 0.30994960129315613, 0.3098253211656344, 0.3098252924524292, -4.138484366617887e-06, -0.07791757068444187, -0.07791757068444544, 3.660558961882697e-06, 0.29859486130027907, 0.29859486130027924, -2.2491417914702166e-06, -0.22063021181399634, -0.2206302118140064, -0.23580721440524985, -0.23580731961804308, -0.23478744833575146, -0.2359921767604908, -0.2365126052654221, -0.2365158630907093, (1-1.68904284691791e-16j), (0.16466355006793648+4.0639737344387603e-13j), (0.13873285064245255+2.6736595391695797e-13j), (1+1.6999477710582862e-15j), (0.16474101604440938-1.2020760426933374e-12j), (0.1387714599882526-4.13645113797612e-12j)
1.0, 0.15, 3, 20, -0.4718075426969853, -0.7064019849493394, -0.7090206431416166, 0.30994959845128806, 0.3098253173824067, 0.30982528861463937, -4.138437586972275e-06, -0.07791757000544808, -0.0779175700054472, 3.660568123404749e-06, 0.2985948576937286, 0.29859485769374755, -2.249145198852422e-06, -0.2206302092872659, -0.22063020928730012, -0.2358072153880217, -0.2358073208831678, -0.23478744867814405, -0.235992175115558, -0.23651260495502852, -0.2365158630710301, (0.9999999999999999+2.421113580270527e-11j), (0.16134983508019043+2.9037768055173034e-10j), (0.13198088560953614+1.4956515384891742e-09j), (1-5.4948295284958854e-12j), (0.16139384342247126+2.84967111004992e-09j), (0.13220810556211032+7.168606972109829e-09j)
1.0, 0.15, 3, 40, -0.4718075426969874, -0.7064019849493478, -0.7090206431416143, 0.30994959845140896, 0.30982531738191627, 0.30982528861497516, -4.138437528461113e-06, -0.0779175699998803, -0.07791756999985466, 3.6605680999265818e-06, 0.29859485769103356, 0.2985948576910103, -2.24914518267079e-06, -0.2206302092922815, -0.22063020929226834, -0.2358072153874818, -0.2358073208851436, -0.234787448676716, -0.2359921751160601, -0.23651260495480125, -0.23651586307075292, (1-1.0942731560888065e-09j), (0.16134983241484627+1.0510123386572856e-09j), (0.1319808742858528+5.5928956031516944e-09j), (1+2.481630770911507e-11j), (0.16139383797472145-9.044160252636973e-09j), (0.13220808132958833-5.4247316764088044e-08j)
1.0, 0.15, 3, 80, -0.4718075426969875, -0.7064019849493478, -0.7090206431416144, 0.30994959845140896, 0.30982531738191627, 0.30982528861497516, -4.138437528461113e-06, -0.0779175699998803, -0.07791756999985466, 3.6605680999265818e-06, 0.29859485769103356, 0.2985948576910103, -2.24914518267079e-06, -0.2206302092922815, -0.22063020929226834, -0.2358072153874818, -0.2358073208851436, -0.234787448676716, -0.2359921751160602, -0.23651260495480128, -0.23651586307075284, (1-1.0942728008172082e-09j), (0.1613498324148459+1.0510128276344877e-09j), (0.131980874285853+5.5928947463712815e-09j), (1+2.4816106766679513e-11j), (0.16139383797472212-9.044160428543956e-09j), (0.13220808132958842-5.424731687598701e-08j)
