# uuid IPEPS_J1.0_JD0.15_D4_chi_opt20.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.15, 4, 10, -0.47307441682369283, -0.7094426220566585, -0.7097806284144201, 0.2927228372845733, 0.29220245381662435, 0.2921939644354917, -8.395256244767587e-06, -0.07430343720395158, -0.07430344061999612, 1.7640630138862236e-05, 0.28175960101295533, 0.28175961595010257, 4.79062488296985e-07, -0.2074400819199138, -0.20744009545499345, -0.23662249561161075, -0.23662946766303716, -0.23619065878199808, -0.23592970480848238, -0.23693342205864404, -0.23691750154729385, (0.9999999499718435+0.0003163167883285596j), (0.39568650943678585+0.00012516243237428653j), (0.25469611128736724+8.056493533360535e-05j), (0.9999999975264758+7.033525664698163e-05j), (0.3958934646950892+2.784533527600389e-05j), (0.2551202812144118+1.7944046933832796e-05j)
1.0, 0.15, 4, 20, -0.4730734017710878, -0.709442010302455, -0.7097781950108085, 0.2927091103137785, 0.2921896863231142, 0.29218154563564386, -8.503502116927845e-06, -0.07429952000216104, -0.07429952000215954, 1.7250196831685813e-05, 0.28174726946037704, 0.28174726946038237, 2.4544387448612066e-07, -0.20743177874802332, -0.20743177874801505, -0.23662173834539357, -0.23662895514800902, -0.23619131680905744, -0.23592956025463716, -0.23693243464194613, -0.23691620011422523, (1+3.99090527232312e-15j), (0.4247923034622653+3.0019482630863165e-13j), (0.3372921630958924+9.907505953124932e-13j), (1+1.158091033552604e-15j), (0.4248828068363307+1.0286164164643233e-12j), (0.3375301390900661+3.2459772072280066e-12j)
1.0, 0.15, 4, 40, -0.4730733978700024, -0.7094420156281366, -0.7097781779818708, 0.29270909069252776, 0.292189657802514, 0.292181518992652, -8.50340170981374e-06, -0.07429951429767856, -0.0742995142976795, 1.7249707486847017e-05, 0.281747245788083, 0.2817472457880866, 2.4530355899727827e-07, -0.2074317702499167, -0.20743177024993692, -0.23662174495553506, -0.2366289590270602, -0.23619131164560847, -0.23592957186679248, -0.2369324201662536, -0.23691618594882471, (1-2.5974185749070506e-13j), (0.43817019298408244-8.974253769303853e-12j), (0.3835321009293386-3.323919343295001e-11j), (1+8.498619811881987e-14j), (0.43820156524492304-5.776238942353738e-12j), (0.38355866895548096-1.609853297416186e-11j)
1.0, 0.15, 4, 80, -0.4730733979106613, -0.7094420155851925, -0.7097781781467916, 0.29270909065344136, 0.292189657745481, 0.2921815189130914, -8.503403087951692e-06, -0.07429951429866075, -0.0742995142987086, 1.724971220925241e-05, 0.28174724576274984, 0.28174724576275084, 2.45303684145826e-07, -0.20743177029395116, -0.20743177029391865, -0.23662174489985258, -0.23662895899929617, -0.23619131168616195, -0.2359295717915536, -0.23693242030805806, -0.23691618604717996, (1+5.647655918083639e-11j), (0.44382787415141883+2.3177026162188987e-09j), (0.40447245432604173+8.07334236035798e-09j), (1+2.227180424162831e-11j), (0.44385630043908086-3.207960007190929e-10j), (0.4044827821777064+6.517521335556269e-10j)
