# uuid IPEPS_J1.0_JD0.15_D5_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.15, 5, 10, -0.47348737171322447, -0.7104581613685178, -0.7100039537711558, 0.2840708750006384, 0.28384194931322543, 0.28383620418718775, 8.009338591172173e-06, -0.07577902043113861, -0.07577873870715865, -3.0498582169233153e-06, 0.2747467324603361, 0.2747457760205128, -1.1609559553196001e-06, -0.19899809295005869, -0.19899727752420882, -0.23700521598848676, -0.2370074516093453, -0.23644549377069707, -0.23597384954716674, -0.23701728064809943, -0.23701282357588963, (0.9999851290708248-0.0054535893873461465j), (0.45667249684361344-0.002490543710382115j), (0.30595736132520784-0.001668595785507063j), (0.9999991890895131-0.0012735070931383942j), (0.4567533634161904-0.0005816848946685674j), (0.30607111413193305-0.00038979910914992496j)
1.0, 0.15, 5, 20, -0.4734858381041247, -0.710440977447103, -0.7100165368652711, 0.2840055900539313, 0.2837999546448976, 0.28379594451290097, 7.650639016841379e-06, -0.07575805768330168, -0.07575808539440272, -3.6926808961858708e-06, 0.27470281765614935, 0.27470302724553414, -3.578728084794784e-06, -0.19896580868399516, -0.19896595421713645, -0.23698625786890412, -0.23698941104850976, -0.23646530852969808, -0.2359644441718101, -0.23702862220430948, -0.23702347048915154, (0.9999966360181473-0.0025938296761885034j), (0.4786517756443881-0.0012415455449096102j), (0.36105652630598434-0.000936520663312833j), (0.9999967397075731+0.0025535415062660004j), (0.4787014608461288+0.0012223875815150765j), (0.36125319034817976+0.0009224733689112895j)
1.0, 0.15, 5, 40, -0.4734858350920883, -0.7104407852212224, -0.7100167200550421, 0.2840051854235863, 0.28379953148065357, 0.28379544793070405, 7.645864142489884e-06, -0.07575817607900986, -0.07575817607900436, -3.80208764926342e-06, 0.274702519452843, 0.2747025194528327, -3.48171655677951e-06, -0.19896518841248564, -0.1989651884124855, -0.23698624127561602, -0.2369893672797635, -0.23646517666586417, -0.23596458988585073, -0.23702859763718692, -0.2370235325320045, (1+4.582203928821422e-14j), (0.497155454811849-2.7289078848736918e-12j), (0.4241813181821959-1.1660432110851323e-11j), (1+6.093574693900307e-17j), (0.4971456629115915-3.077616483844377e-12j), (0.4241539996697891-1.2477257936290152e-11j)
1.0, 0.15, 5, 80, -0.47348583907196445, -0.7104407843802328, -0.7100167328356608, 0.2840051714254181, 0.28379951576533163, 0.2837954325678027, 7.646363060661392e-06, -0.07575817101215704, -0.07575817101217258, -3.8041483481006116e-06, 0.2747025038609335, 0.2747025038609532, -3.4801118909404375e-06, -0.19896517830639568, -0.19896517830639193, -0.2369862408060091, -0.23698936546508745, -0.23646517810932655, -0.23596459414343643, -0.2370286019195183, -0.23702353677270627, (0.9999999999999999-2.3992720984192924e-13j), (0.5033370666537214+1.0018137040255109e-10j), (0.4452549329372258+4.277606566396443e-10j), (1+6.219248862655721e-14j), (0.5032904937791317+3.142624179573444e-11j), (0.44508216004662854+2.9704233486315986e-11j)
