# uuid IPEPS_J1.0_JD0.06_D3_chi_opt10.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.06, 3, 10, -0.4404295964442047, -0.6603040106072546, -0.6609847787253595, 0.23135330090852452, 0.2310579509014088, 0.23105876947145895, 9.747082156554986e-08, -0.06307789966005604, -0.0630778996600552, 6.810270168545968e-06, 0.22397933165093903, 0.22397933165093686, -8.220515375329445e-06, -0.16090370155463604, -0.16090370155463082, -0.22057046721185528, -0.2205749836493851, -0.21915855974600745, -0.21863346509591194, -0.22117592338973266, -0.22117539023971497, (1-1.2786261898790463e-15j), (0.06932805764661974-0.06067196856455957j), (0.06932805764668476+0.06067196856428973j), (1+4.322724925078127e-16j), (0.06935044123027968+0.060683056343617224j), (0.06935044123065036-0.060683056343159826j)
1.0, 0.06, 3, 20, -0.4404296094349108, -0.6603040155412673, -0.6609848127634651, 0.23135328060951563, 0.231057993175112, 0.23105881486575142, 9.645493766406214e-08, -0.06307789063764649, -0.06307789063763346, 6.810345644757515e-06, 0.22397937916432356, 0.22397937916431673, -8.220793273534466e-06, -0.16090375110327831, -0.1609037511032533, -0.22057051512839734, -0.22057502619777397, -0.2191584742150928, -0.21863348021485574, -0.2211759265749254, -0.22117540597368385, (1-2.499081473925322e-13j), (0.08345951555730871+0.0700131008171287j), (0.08345951570897962-0.07001310051126404j), (1-1.4421022659395778e-13j), (0.08346643967752317-0.07002248544522058j), (0.08346643893473499+0.07002248577712537j)
1.0, 0.06, 3, 40, -0.44042960940306547, -0.6603040154111918, -0.6609848127980045, 0.23135328061625898, 0.23105799317023826, 0.23105881483581625, 9.644749862211203e-08, -0.06307789065576769, -0.0630778906556814, 6.81034529488226e-06, 0.22397937917705407, 0.2239793791770942, -8.220790728610388e-06, -0.16090375109938293, -0.16090375109938512, -0.22057051515239987, -0.2205750262176462, -0.2191584740411362, -0.2186334801036804, -0.2211759266492258, -0.22117540604509836, (0.9999999999999999+2.1207692877324045e-11j), (0.08072173856898379-0.06858284270566889j), (0.08072173901539348+0.06858284071478737j), (1+1.2554689841608228e-12j), (0.08072701815184175-0.06859133564528228j), (0.0807270176020967+0.06859133506413555j)
1.0, 0.06, 3, 80, -0.44042960940306514, -0.6603040154111871, -0.6609848127980082, 0.23135328061624685, 0.2310579931701859, 0.231058814835807, 9.644749283280649e-08, -0.06307789065557534, -0.06307789065555053, 6.810345298035348e-06, 0.22397937917693098, 0.22397937917697003, -8.220790720112775e-06, -0.16090375109942812, -0.160903751099423, -0.22057051515243792, -0.2205750262177136, -0.21915847404102584, -0.21863348010374326, -0.22117592664917618, -0.2211754060450888, (1+1.8686663354806641e-10j), (0.08072173928443259-0.06858284251084328j), (0.08072173828190626+0.06858284219669152j), (1-7.2311710764754854e-12j), (0.08072701884663322+0.06859133560550353j), (0.08072701847975809-0.0685913350820425j)
