# uuid IPESS_J0.0_JD1.0_D2_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
0.0, 1.0, 2, 10, -0.4780263696984921, -0.7170429086242801, -0.7170362004711961, 0.45238854939504225, 0.4523867846774635, 0.4523886964803536, -7.432902064122606e-07, -0.1256979245952449, -0.12569792459524867, -1.4081602177850838e-07, -0.3135011715865622, -0.313501171586579, 6.265793253451687e-06, 0.4392042245023032, 0.43920422450232266, -0.23901441241493002, 0.23901428066512245, 0.23901421554422791, -0.23901000703791886, 0.2390107279911906, 0.23901546544208663, (1+7.251496843218493e-13j), (0.16268987025915024-8.70744540153713e-12j), (0.13817787883086338-2.144306886898825e-11j), (1-2.2819579608805446e-14j), (0.16269751833830107+2.7938060557591598e-11j), (0.13818260386429967+7.558931314099754e-11j)
0.0, 1.0, 2, 20, -0.47802636969848195, -0.7170429086242732, -0.7170362004711727, 0.45238854939503254, 0.4523867846770652, 0.45238869648029145, -7.432902131648872e-07, -0.1256979245952389, -0.12569792459523224, -1.4081602909903634e-07, -0.3135011715864117, -0.3135011715861685, 6.265793318926149e-06, 0.43920422450223867, 0.4392042245022643, -0.23901441241492957, 0.2390142806651215, 0.23901421554422225, -0.23901000703791508, 0.2390107279911886, 0.23901546544206892, (1+7.111520564455687e-13j), (0.16268987034666355-6.250835880066856e-12j), (0.13817787905837275-1.897290770557471e-11j), (1+2.3321095252355298e-14j), (0.16269751825334955-4.2124169330479924e-11j), (0.13818260364212143-1.0698802714871065e-10j)
0.0, 1.0, 2, 40, -0.47802636969848233, -0.7170429086242405, -0.7170362004712064, 0.4523885493950345, 0.4523867846774262, 0.45238869648050384, -7.432902306955334e-07, -0.12569792459526474, -0.12569792459525303, -1.4081602525757075e-07, -0.3135011715866914, -0.31350117158639607, 6.26579328315496e-06, 0.43920422450245117, 0.4392042245024631, -0.2390144124149263, 0.23901428066511318, 0.2390142155442008, -0.2390100070379212, 0.23901072799119893, 0.2390154654420863, (1-1.4843914804376254e-12j), (0.16268987079468428-3.6623233243294785e-10j), (0.13817788026830755-9.668101342489276e-10j), (1+1.899159947019506e-14j), (0.1626975185966902+6.934116983311093e-12j), (0.1381826045451953+2.5122156587371315e-11j)
0.0, 1.0, 2, 80, -0.4780263696984823, -0.7170429086242405, -0.7170362004712063, 0.4523885493950345, 0.4523867846774262, 0.45238869648050384, -7.432902306955334e-07, -0.12569792459526474, -0.12569792459525303, -1.4081602525757075e-07, -0.3135011715866914, -0.31350117158639607, 6.26579328315496e-06, 0.43920422450245117, 0.4392042245024631, -0.2390144124149263, 0.23901428066511318, 0.2390142155442008, -0.23901000703792113, 0.23901072799119888, 0.23901546544208627, (0.9999999999999999-1.484256507413187e-12j), (0.16268987079468455-3.662322792074716e-10j), (0.1381778802683075-9.668101555428233e-10j), (1+1.8942224323587114e-14j), (0.16269751859669013+6.934760018868203e-12j), (0.1381826045451949+2.51217823018544e-11j)
