# uuid IPEPS_J0.0_JD1.0_D6_chi_opt20.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
0.0, 1.0, 6, 10, -0.4809044642645454, -0.7213629972974189, -0.7213503954962174, 0.42630194665554794, 0.42630321723572034, 0.42630012061035766, -8.342348305991973e-06, 0.2273081473742196, 0.22737279811103628, -3.3113688955672407e-06, 0.19859471252599048, 0.1986572178776808, -1.0297320786862148e-05, -0.4259217619398834, -0.42603339204571544, -0.2404524082868585, 0.24046652292683712, 0.2404440660837131, -0.24045676954057754, 0.24045946144980962, 0.24043416450583022, (0.9995648061503077+0.029499123812375558j), (0.6978372412044588+0.0205943929346132j), (0.5787119714547035+0.017077443039557518j), (0.9999869701796154-0.005104847793349517j), (0.6960582925639984-0.003552791975337046j), (0.5702083938286281-0.0029097061419422637j)
0.0, 1.0, 6, 20, -0.4809061025043553, -0.7213655494490082, -0.7213527580640576, 0.4262903579926962, 0.42629038401680514, 0.42628864497554775, -8.384524213183043e-06, 0.22707876007460673, 0.22707513725847242, -2.5535921981672876e-06, 0.19890686825502543, 0.1989033616708488, -1.2258839727430157e-05, -0.42598174764898167, -0.4259754926892838, -0.2404526387613383, 0.24045630396589265, 0.2404566067217675, -0.24045013963499592, 0.2404568129629892, 0.24044580546607247, (0.9999935375576549-0.0035951137571763343j), (0.7071248161427904-0.0025421196613224424j), (0.6017291200548189-0.002162897236742925j), (0.9999997719415948-0.000675364167361068j), (0.7089516231136541-0.0004786166467655259j), (0.6078001899489278-0.00041058982164874795j)
0.0, 1.0, 6, 40, -0.4809058342448658, -0.7213654194776988, -0.7213520832568987, 0.42628570518738157, 0.4262857867668044, 0.4262838243938297, -8.36404423982275e-06, 0.227153916576377, 0.227153916576376, -2.6959949103571536e-06, 0.19873664102946864, 0.1987366410294082, -1.2231372174602003e-05, -0.4259679540373683, -0.425967954037366, -0.24047307253372313, 0.2404691575993095, 0.2404231893441117, -0.2404364728721167, 0.24049189779819008, 0.24042371258659195, (1-4.2213249121359925e-13j), (0.7225236840533789+4.276365198247224e-12j), (0.6569051316938566+2.0073177284386275e-11j), (1+3.8009576740579697e-14j), (0.7228317495166724-1.951877487159589e-12j), (0.6573368510160315-8.001208677725491e-12j)
0.0, 1.0, 6, 80, -0.4809058337255488, -0.7213654220233457, -0.7213520791533006, 0.4262856932644443, 0.4262857786314478, 0.4262838043730004, -8.354146574052413e-06, 0.22715419678255647, 0.22715419678304136, -2.779184208788656e-06, 0.1987364119034982, 0.19873641190389757, -1.2280057589573045e-05, -0.4259679264826936, -0.425967926483477, -0.24047316613733605, 0.2404691822037015, 0.24042307367942134, -0.2404364504924224, 0.24049189532582865, 0.24042373333504946, (1+3.3305998436267514e-12j), (0.7331669070006029+1.2716934229222166e-09j), (0.6961695098577445+4.4739238555690636e-09j), (1-1.341045647973831e-12j), (0.7335415639441827-5.203483707677602e-11j), (0.6967697180258092-9.701447028532829e-11j)
