# uuid IPEPS_J1.0_JD0.03_D2_chi_opt20.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.03, 2, 10, -0.41548858599042127, -0.6387612082461718, -0.6077045497250921, 0.3129822848241498, 0.325335663952001, 0.32532795886691773, -3.86979070763248e-05, -0.11793419101573924, -0.11793419101573908, 0.00022706252359407642, 0.3217887438335879, 0.3217887438335911, -0.0001978324139901043, -0.19695925328518069, -0.19695925328518066, -0.22279701574631855, -0.2227839763452472, -0.19318021615460493, -0.1790916607517185, -0.21431334572777438, -0.21429954324559922, (1-2.4285490473249e-12j), (0.10116587004834746+6.901833845364924e-12j), (0.0932697659924135+5.57720170873342e-11j), (0.9999999999999999+2.120012148100382e-12j), (0.10117448260336442-1.7285481382663724e-11j), (0.09327741031238017-1.038864510863847e-10j)
1.0, 0.03, 2, 20, -0.4154885859904229, -0.6387612082461755, -0.6077045497250929, 0.3129822848241522, 0.3253356639520197, 0.3253279588668956, -3.869790708773247e-05, -0.1179341910157363, -0.11793419101573463, 0.00022706252359976399, 0.32178874383356876, 0.3217887438336343, -0.00019783241398130028, -0.1969592532851708, -0.19695925328522068, -0.2227970157463208, -0.22278397634525018, -0.19318021615460368, -0.17909166075172456, -0.21431334572780986, -0.21429954324555842, (1-2.4056223816571913e-12j), (0.10116587003623921-1.767076295276641e-10j), (0.0932697659976716-3.2477903790679894e-10j), (1+1.0398019344844985e-12j), (0.10117448266085409-2.502581541288937e-10j), (0.09327741046016269-4.779145530967946e-10j)
1.0, 0.03, 2, 40, -0.41548858599042093, -0.6387612082461689, -0.607704549725094, 0.31298228482414714, 0.325335663952025, 0.32532795886689153, -3.869790707053344e-05, -0.11793419101573818, -0.1179341910157216, 0.0002270625235969862, 0.3217887438336296, 0.3217887438335821, -0.00019783241400453082, -0.19695925328520367, -0.19695925328518418, -0.22279701574631328, -0.22278397634524416, -0.19318021615461112, -0.17909166075171704, -0.21431334572781796, -0.2142995432455588, (1-5.930842426782596e-12j), (0.10116587013608665-2.0496583812765132e-10j), (0.09326976619675349-4.431003785021837e-10j), (1+1.2206544624456386e-11j), (0.10117448285020769-4.1336431715538586e-10j), (0.09327741066073571-7.996064259147191e-10j)
1.0, 0.03, 2, 80, -0.41548858599042093, -0.6387612082461689, -0.6077045497250938, 0.31298228482414714, 0.325335663952025, 0.32532795886689153, -3.869790707053344e-05, -0.11793419101573818, -0.1179341910157216, 0.0002270625235969862, 0.3217887438336296, 0.3217887438335821, -0.00019783241400453082, -0.19695925328520367, -0.19695925328518418, -0.22279701574631328, -0.22278397634524416, -0.19318021615461112, -0.17909166075171698, -0.21431334572781793, -0.21429954324555886, (1-5.930784721034104e-12j), (0.10116587013608586-2.049669320475813e-10j), (0.09326976619675441-4.4309834625762257e-10j), (1+1.2206465191196873e-11j), (0.10117448285020708-4.133645227562283e-10j), (0.09327741066073565-7.996056594341127e-10j)
