# uuid IPEPS_J1.0_JD0.2_D7_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x
1.0, 0.2, 7, 10, -0.4932137633934143, -0.739844346408254, -0.7397969437719887, 0.30467933398555547, 0.30468158554520813, 0.30471162822820624, 4.364155977214847e-06, -0.23030026853519192, -0.23030024830374207, -6.542458450097267e-06, 0.28790111929940587, 0.28790111015227476, 9.304866210595547e-06, -0.05761799093708092, -0.05761798327671844, -0.24663519774245224, -0.24666302918459426, -0.24654611948119376, -0.24651641374856947, -0.2466511916666661, -0.2466293383567531, (0.9999609931652909+0.008832448578108667j), (0.5248373312358378+0.004635775038934932j), (0.35105149126859736+0.0031007614257536923j)
1.0, 0.2, 7, 20, -0.4932180062789663, -0.7398435614023922, -0.7398104574345068, 0.30461037103617217, 0.3046267224577211, 0.3046487162451853, 5.735718269663507e-06, -0.230251046910651, -0.23025105973660337, -7.071112611071866e-06, 0.28784723376393123, 0.28784725099561237, 1.0785710348100126e-05, -0.05759605798931895, -0.0575960612007319, -0.24662820296704757, -0.24666462951772444, -0.24655072891760182, -0.24651279924719888, -0.24665860054880268, -0.24663905763850533, (0.9999995864411654+0.0009094600034727777j), (0.5532804735136704+0.00050318633296725j), (0.4308032614324084+0.0003917985578063128j)
1.0, 0.2, 7, 40, -0.4932178653817373, -0.7398432040538883, -0.7398103920913237, 0.3046093810202797, 0.30462506988989013, 0.30464751546284097, 6.008682092837253e-06, -0.23024935892128723, -0.23024934053982596, -7.304527509126227e-06, 0.2878462491530321, 0.2878462123889217, 1.0636478230721653e-05, -0.057596814751333485, -0.05759681187730841, -0.246628516140882, -0.24666467767165942, -0.24655001024303916, -0.2465132735815349, -0.24665837250013167, -0.24663874600965716, (0.9999992298430231+0.001241093614781101j), (0.571255265459636+0.0007089791116163266j), (0.49175097047041566+0.0006103060735798485j)
1.0, 0.2, 7, 80, -0.493217865758383, -0.7398432110965123, -0.7398103861786367, 0.3046093235383173, 0.3046250333313471, 0.30464749477363706, 6.010223271010878e-06, -0.23024984441903842, -0.23024984441906632, -7.307680486308133e-06, 0.28784606085607234, 0.2878460608561132, 1.0639426895492178e-05, -0.057595328069341124, -0.05759532806936197, -0.24662906776951313, -0.24666506122329748, -0.2465490821122646, -0.24651419485080556, -0.24665778765726867, -0.24663840367056244, (0.9999999999999999-2.2735684573091598e-14j), (0.5787141778599639-3.2718709071611326e-10j), (0.5180532161457635-1.4103963238378988e-09j)
