# uuid IPEPS_J1.0_JD0.01_D7_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x
1.0, 0.01, 7, 10, -0.4360670216567167, -0.6542498595269943, -0.6539512054431558, 0.06363726984404924, 0.061995714761704866, 0.06184700425736268, -0.0006320106877955961, -0.021409602885850774, -0.021409604473843047, 9.619640426941144e-05, -0.039485411259399084, -0.03948541432588528, 0.0003523536493428518, 0.0607347276067771, 0.06073473324286011, -0.21795683676174404, -0.21774516351750758, -0.21854785924772704, -0.2161849843876693, -0.21883432303068082, -0.2189318980248058, (0.9999283193228174-0.011973145628687754j), (-0.2466300096966098+0.008199947976921647j), (-0.2467556292681513-0.002292149907978859j)
1.0, 0.01, 7, 20, -0.4362061888345304, -0.6545226725588839, -0.6540958939447075, 0.06326722851514881, 0.06149318071083111, 0.06131594903369673, -0.0006319040343171202, -0.02128601476408237, -0.02128601519067672, 9.205659525091541e-05, -0.0390483115828203, -0.03904831080539061, 0.0003438523396959072, 0.060188805347737066, 0.06018880285697818, -0.21810326054228174, -0.21790943670162888, -0.21850997531501162, -0.21612148712923712, -0.2189252478208557, -0.2190491589946146, (0.9999998014874295-0.0006300992791639697j), (-0.27549546351170007+0.0001735911105143926j), (0.2618023700721805-0.00016496032450849757j)
1.0, 0.01, 7, 40, -0.43623242116275507, -0.6545847535567041, -0.6541125099315611, 0.06320499374859251, 0.06144534222228117, 0.06127465765507523, -0.0006408187904788775, -0.02126379537328166, -0.021263795160593946, 9.61690983055228e-05, -0.039006915105140566, -0.03900691579745708, 0.0003499822198813673, 0.06014509350172521, 0.06014509309083132, -0.21814409762027365, -0.21795738852985638, -0.21848326740656487, -0.21613321742187427, -0.2189292413569154, -0.21905005115277154, (0.9999734310964115-0.007289519961594247j), (-0.2896118333781335+0.0021111908196329004j), (0.2689327898779913-0.0019604411088170615j)
1.0, 0.01, 7, 80, -0.43623370246167203, -0.6545860022151534, -0.6541151051698628, 0.06320109081994126, 0.06143906809507306, 0.0612680286348184, -0.0006403090696213404, -0.021262229903451647, -0.02126222990345696, 9.603524674464171e-05, -0.03900336112772626, -0.03900336112773146, 0.00034957704621111344, 0.06013867419885102, 0.06013867419885064, -0.21814550016023032, -0.21795886970475256, -0.21848163235056708, -0.21613107247886, -0.21893213853430837, -0.21905189415669443, (1-2.7491611343594797e-15j), (-0.30110709285085757+4.105157119393625e-13j), (0.2792731047068325-6.070352268880721e-13j)
