# uuid IPESS_J1.0_JD0.05_D4_chi_opt20.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.05, 4, 10, -0.4363553695387513, -0.6545320300323255, -0.6545340785839285, 0.23599119427617588, 0.23597860605232937, 0.23598337099952138, 7.662184562150587e-06, -0.20978368457308005, -0.20978368470079087, -1.3173002754397292e-05, 0.011293155725536862, 0.01129315594867474, 4.41652770990074e-06, 0.19848933599529264, 0.19848933815749928, -0.21816855120081516, -0.21817883990195405, -0.21818463892955225, -0.21818156015036336, -0.21817193871332619, -0.21818057972023905, (0.9999994313780805-0.0010664162019356602j), (0.08966310956191012-9.561824159017737e-05j), (-0.051962662480612515+0.06627072987611915j), (0.9999922507636979-0.003936802325926727j), (0.08971932145674762-0.000353209951785856j), (-0.05177359076644333+0.06643665384720596j)
1.0, 0.05, 4, 20, -0.4363554195693486, -0.6545321286944256, -0.6545341300136202, 0.23599126952167832, 0.2359787190342137, 0.23598348377160067, 7.662212224790617e-06, -0.20978374442509803, -0.20978374442520234, -1.3104246466124652e-05, 0.011293091330458237, 0.011293091330883803, 4.453153056574403e-06, 0.1984893990824676, 0.19848939908263338, -0.21816858999390223, -0.21817889151324696, -0.2181846471872908, -0.21818154194731176, -0.2181719754580534, -0.21818061260825494, (1-2.8355829160294306e-12j), (0.09324504504809883+5.683246789261725e-09j), (0.09120848423452835-1.5154757026224922e-08j), (0.9999999999999999+4.150757452022469e-13j), (0.09325957430318646+1.656646039233934e-08j), (0.09117889125839966+6.116120206418763e-09j)
1.0, 0.05, 4, 40, -0.4363554196579881, -0.6545321286642037, -0.6545341303097606, 0.23599126946923502, 0.2359787191748587, 0.23598348383250442, 7.662389988987603e-06, -0.20978374398673197, -0.20978374398681057, -1.3104332451478229e-05, 0.011293091665926335, 0.011293091665389169, 4.453273914654867e-06, 0.1984894007472433, 0.19848940074628513, -0.21816859040255068, -0.21817889236649024, -0.2181846458951918, -0.21818154273445034, -0.21817197515240097, -0.21818061242290931, (1+1.7919131527471513e-10j), (0.09366101503738074-1.3887021010697517e-08j), (0.09119624258508743-2.4655950498901865e-07j), (1-4.095697507915524e-12j), (0.09376311846711012-5.665254165213629e-08j), (0.09180173389362857+8.401107924619661e-09j)
1.0, 0.05, 4, 80, -0.43635541965801394, -0.6545321286642591, -0.6545341303097828, 0.23599126946932675, 0.23597871917443577, 0.23598348383328693, 7.662390023192481e-06, -0.20978374398685914, -0.20978374398682895, -1.3104332460159217e-05, 0.011293091665211486, 0.011293091665435115, 4.4532739033848995e-06, 0.1984894007475673, 0.1984894007468622, -0.2181685904025809, -0.21817889236652302, -0.21818464589518224, -0.21818154273438778, -0.21817197515243314, -0.21818061242296186, (1+1.806754988001489e-10j), (0.09366102318473679-5.338591758658264e-08j), (0.09119657666014558+1.0303887339336089e-07j), (1-9.498245319802718e-12j), (0.09376334329487476-7.522709068672773e-09j), (0.0918016418356933-1.8266011583742914e-07j)
