# uuid IPESS_J1.0_JD0.05_D5_chi_opt40.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.05, 5, 10, -0.43884873790097645, -0.6582711412652794, -0.6582750724376499, 0.2035170181002096, 0.20352243360910469, 0.2035176706930278, -6.0301434515048895e-06, -0.18016261618149415, -0.18016261671642878, -3.5844531462342828e-06, 0.008103567627460409, 0.00810356767622878, 8.648137818409782e-06, 0.17205881141197085, 0.17205881111840712, -0.21942157563184192, -0.21942100345034043, -0.21942856218309378, -0.21942648868072126, -0.21942938449923877, -0.21941919925768993, (0.9999994016907754-0.0010939004027788214j), (0.12694049549804032-0.00013886035825097238j), (0.11467073405960929-0.00012543845249301833j), (0.9999749090160999-0.0070838787569097806j), (0.1269696011171318-0.0008994597824429305j), (0.1147647519814101-0.0008129999911317183j)
1.0, 0.05, 5, 20, -0.438848734555882, -0.6582711774361097, -0.6582750262315363, 0.2035167948337743, 0.20352231784285382, 0.2035174745970588, -6.058281386930534e-06, -0.1801623953239462, -0.1801623960327733, -3.5703953838330256e-06, 0.008103655987989533, 0.008103655982984726, 8.676147855112115e-06, 0.17205881857175165, 0.1720588209923987, -0.2194216560252022, -0.21942112403058744, -0.21942839738031755, -0.2194266597478998, -0.21942929112492846, -0.21941907535870805, (0.9999955625851893+0.0029790619213156517j), (0.1184801012437324+0.00035296081699497177j), (0.11323215287488878+0.00033732705769566504j), (0.9999533444338671+0.009659656076904086j), (0.11875978548921953+0.0011472320899477103j), (0.11319202430036386+0.001093447047896627j)
1.0, 0.05, 5, 40, -0.43884873508806943, -0.6582711767704817, -0.6582750284937265, 0.20351679281354712, 0.20352231482561414, 0.2035174727560909, -6.058552079198893e-06, -0.180162396460226, -0.1801623964603056, -3.569145256881175e-06, 0.008103647529430267, 0.008103647529264181, 8.677491802250447e-06, 0.17205881194024067, 0.17205881193993144, -0.2194216616192381, -0.21942112359004026, -0.2194283915612068, -0.21942664963266084, -0.2194292964638785, -0.2194190823971872, (1+6.067558101418594e-10j), (0.12121013837834108-1.6411400644862444e-08j), (0.11831892310732345+1.2359817006840597e-08j), (1-4.059913822668045e-12j), (0.12087516414666184+2.141980293880451e-09j), (0.11745159604247035+2.054614824120174e-08j)
1.0, 0.05, 5, 80, -0.4388487350881128, -0.6582711767705626, -0.6582750284937758, 0.20351679281320242, 0.20352231482562702, 0.20351747275603155, -6.058551516573248e-06, -0.1801623964655561, -0.1801623964657357, -3.5691444010462047e-06, 0.008103647531663297, 0.008103647531496403, 8.67749191935612e-06, 0.17205881193114134, 0.17205881193146982, -0.21942166161613882, -0.21942112357779187, -0.21942839157663346, -0.21942664962680372, -0.2194292964653839, -0.21941908240158825, (1+2.5843411280484196e-09j), (0.12121002232779968+3.973625320617557e-09j), (0.118318688285672+2.0110413604724383e-07j), (1-1.1846492274757822e-12j), (0.12087515230058435-2.427555532452122e-09j), (0.11745170562758131+1.1571518247618225e-09j)
