# uuid IPEPS_J1.0_JD0.08_D4_chi_opt40.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.08, 4, 10, -0.4484345625024775, -0.6727463362375469, -0.6725573512698856, 0.23415546850443814, 0.23252082556534848, 0.23251656018085481, 7.384271266919869e-07, -0.108192135438682, -0.10819211991200016, -7.30887285429657e-07, 0.23226426397661662, 0.23226423762367282, 1.4525466475953502e-06, -0.12414282529490776, -0.12414281031230703, -0.22448631753677312, -0.22448816078775644, -0.22377185791301749, -0.22250811901996484, -0.22502736528482598, -0.22502186696509469, (0.9999999779768369-0.0002098721652464607j), (0.28699604470528783-6.0232611474450774e-05j), (0.19126090285411-4.014051663483935e-05j), (0.999999999915313-1.3014375751039124e-05j), (0.28687036698231155-3.733498085569487e-06j), (0.1909819238801292-2.4860440584735185e-06j)
1.0, 0.08, 4, 20, -0.4484334740520033, -0.6727443717228581, -0.6725560504331518, 0.23415383603862275, 0.2325243707128379, 0.23252045862695359, 7.444043651300347e-07, -0.10818979195781239, -0.10818979195781185, -6.166930472569819e-07, 0.23226785612927783, 0.23226785612928533, 1.557086835394346e-06, -0.12414954715941781, -0.12414954715942562, -0.2244842117331349, -0.2244861328678381, -0.2237740271218687, -0.22250607342544376, -0.22502859972280256, -0.22502137728490548, (1-1.4289312816703452e-15j), (0.3061581519538508-4.2195537165842444e-13j), (0.248351970171725-6.134009721813162e-13j), (1-3.302384808464448e-15j), (0.30627466722762015+1.0133276249095731e-11j), (0.24865095009442706+2.7524510791552578e-11j)
1.0, 0.08, 4, 40, -0.448433473200421, -0.6727443810484823, -0.6725560385527807, 0.2341538514717422, 0.23252436963102072, 0.23252045499004198, 7.442561291493908e-07, -0.10818979925406703, -0.10818979925405191, -6.164565417465474e-07, 0.2322678552318511, 0.23226785523185633, 1.557499000507887e-06, -0.12414955138456835, -0.12414955138455273, -0.22448421452797093, -0.22448613580031235, -0.223774030720246, -0.22250606999884862, -0.22502859603034867, -0.2250213725235834, (1-3.947038230265394e-13j), (0.31129931390237053-3.921483740081529e-11j), (0.26666855164341957-1.4374792382008955e-10j), (1-3.6002154188121467e-14j), (0.3112892538390588-2.1494091182378938e-11j), (0.26673025543211204-1.0945688528264384e-11j)
1.0, 0.08, 4, 80, -0.44843347315318227, -0.6727443809257679, -0.6725560385337787, 0.2341538513876355, 0.23252436955862096, 0.2325204549261592, 7.442588293093081e-07, -0.10818979920693972, -0.1081897992069302, -6.164538755103415e-07, 0.2322678551617867, 0.23226785516180362, 1.5574970374507709e-06, -0.12414955141906894, -0.1241495514190856, -0.22448421435220434, -0.2244861356349928, -0.22377403093864506, -0.22250606991148297, -0.22502859606743353, -0.22502137255486215, (1+1.6188629540734595e-11j), (0.3164614435105515-7.44670305586239e-10j), (0.28447065018041257-2.9496654674894077e-09j), (1+2.330926956860845e-12j), (0.31640987817287064+5.729948572240531e-09j), (0.2843945049218245+1.7978948950067076e-08j)
