# uuid IPEPS_J1.0_JD0.07_D3_chi_opt10.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.07, 3, 10, -0.4434411830329082, -0.6645322333257494, -0.6657913157729752, 0.24452167924908652, 0.24430559562273135, 0.2443031872765009, -9.87501225067154e-07, -0.07382523835887266, -0.07382523835886966, -2.4233777731907897e-07, 0.23853706864965554, 0.2385370686496592, 7.9794726445341e-07, -0.16467595278854963, -0.16467595278855526, -0.2220306127956812, -0.22203309651392922, -0.22046852401613662, -0.2205489785226325, -0.22261891820922358, -0.22262341904111918, (0.9999999999999999+9.074050358504307e-16j), (0.07214095740237521+0.05087834853531388j), (0.07214095740165075-0.050878348535803614j), (1+9.399592245542979e-16j), (0.0721826913630189+0.050884337422811406j), (0.07218269136308582-0.05088433742217353j)
1.0, 0.07, 3, 20, -0.4434411913802676, -0.6645322353369493, -0.6657913388038534, 0.24452167778711364, 0.24430561833506778, 0.2443032171430598, -9.877039072452022e-07, -0.07382524916953119, -0.07382524916951642, -2.4192089800794444e-07, 0.2385370963192523, 0.23853709631925896, 7.974862121370641e-07, -0.16467596673641377, -0.1646759667364051, -0.22203063045172772, -0.2220331201587463, -0.22046848472647437, -0.22054898750685287, -0.22261891250187013, -0.2226234387951304, (1-1.7214640526629534e-12j), (0.08631137609278579-0.06099154723648764j), (0.086311375409793+0.060991546735753056j), (1+6.930364365014444e-13j), (0.08634530727108239-0.060989759602164115j), (0.08634530705937032+0.06098975989072963j)
1.0, 0.07, 3, 40, -0.44344119135750687, -0.6645322352742372, -0.6657913387982834, 0.24452167778664544, 0.24430561832118952, 0.24430321710299951, -9.877020227025175e-07, -0.07382524919479468, -0.07382524919476964, -2.419211975601911e-07, 0.238537096326475, 0.2385370963264794, 7.974858055204794e-07, -0.1646759667331475, -0.16467596673314042, -0.22203063042922633, -0.22203312014200974, -0.2204684847030109, -0.22054898742118956, -0.22261891254285063, -0.22262343883424324, (1+2.976756101593682e-11j), (0.0847652435708413+0.05960988586969141j), (0.0847652424260657-0.059609885077954124j), (0.9999999999999999+2.6976917109891616e-12j), (0.08471239211994533-0.059599596564804846j), (0.08471239261982097+0.059599594517083514j)
1.0, 0.07, 3, 80, -0.4434411913575156, -0.6645322352742642, -0.6657913387982827, 0.24452167778658673, 0.24430561832113756, 0.2443032171029911, -9.877019709210747e-07, -0.07382524919481136, -0.07382524919482443, -2.4192121086785136e-07, 0.23853709632641942, 0.23853709632642675, 7.974857911831392e-07, -0.16467596673314913, -0.16467596673315646, -0.22203063042918234, -0.22203312014200743, -0.22046848470308458, -0.22054898742119772, -0.2226189125428465, -0.22262343883423844, (1+3.046650241944326e-11j), (0.08476524278598906+0.059609884896775454j), (0.08476524103728776-0.05960988414133486j), (0.9999999999999999+2.5313134132618713e-12j), (0.08471239148452539+0.059599595026239516j), (0.08471239020086589-0.059599593473713165j)
