# uuid IPESS_J1.0_JD0.04_D5_chi_opt40.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.04, 5, 10, -0.4363680414260947, -0.6545515406337439, -0.6545525836445402, 0.1862617857523222, 0.1862566865078564, 0.18625519840698548, -1.0454942829763206e-05, -0.15480293451169122, -0.15480293513353377, 2.2309287930013644e-06, -0.012302763727203547, -0.01230276396549782, 1.1458776188776633e-05, 0.16710094953058424, 0.16710095104941314, -0.21818680958723494, -0.21818016480389993, -0.21818456624259905, -0.2181853902209198, -0.21818210101363847, -0.21818509240998196, (0.99999754855539+0.002214245517221651j), (0.12342665898162543+0.00027329757910748547j), (0.11903820746531522+0.0002635805105573575j), (0.9999945508217184-0.0033012614058224752j), (0.12353688958249905-0.00040782976926911625j), (0.11929121523565472-0.00039381375514496893j)
1.0, 0.04, 5, 20, -0.4363679894968599, -0.6545514919104067, -0.6545524765801729, 0.18626150808604985, 0.18625653835251968, 0.18625500096266107, -1.0455551603102406e-05, -0.1548025982356502, -0.15480259885363015, 2.2180798437507395e-06, -0.012302752382586291, -0.012302752379371404, 1.1501890378639216e-05, 0.16710100797638183, 0.16710100998242183, -0.21818670473443094, -0.2181802853587181, -0.21818450181721305, -0.2181856231670162, -0.2181820408127917, -0.218184812600365, (0.9999973571166191+0.0022990780276142897j), (0.12284934602506131+0.0002824410154276471j), (0.10695667256945444+0.00024590205514794816j), (0.99996779617177+0.008025373472526569j), (0.12286992585657079+0.0009861088335666901j), (0.10722087101028524+0.0008605153266725155j)
1.0, 0.04, 5, 40, -0.4363679908842089, -0.6545514917534457, -0.654552480899181, 0.18626150030441485, 0.18625652772662382, 0.18625499345215024, -1.0455680217363827e-05, -0.1548025937710098, -0.15480259377106378, 2.2195399151434253e-06, -0.012302756435169837, -0.012302756434601034, 1.1500600424739492e-05, 0.16710099895864053, 0.16710099895877356, -0.21818671679129195, -0.21818029322098872, -0.2181844817411628, -0.2181856142040267, -0.21818204860711155, -0.21818481808804285, (1+9.61042914264924e-11j), (0.12827916573804585+1.9796983618945265e-08j), (0.1190802973971034+1.4263476711430916e-08j), (1+4.803708922938384e-14j), (0.12820111099844272-1.875650131639076e-08j), (0.11894108873899464-4.494771409819307e-08j)
1.0, 0.04, 5, 80, -0.4363679908850906, -0.6545514917568087, -0.6545524808984631, 0.18626150029349778, 0.18625652773350543, 0.18625499345597765, -1.0455679845853969e-05, -0.15480259376045125, -0.15480259376039032, 2.2195422224885577e-06, -0.01230275639372972, -0.012302756393838255, 1.1500603145414992e-05, 0.16710099898343922, 0.1671009989834128, -0.21818671678808008, -0.21818029322265137, -0.21818448174606472, -0.21818561419390775, -0.21818204861042717, -0.21818481809412815, (0.9999999999999999-2.3850568053481406e-10j), (0.12686804692667056+1.0388766988659344e-08j), (0.11511155207900227+3.486348441073019e-08j), (1-1.823474847613127e-11j), (0.1268730869778181+3.949468504837392e-09j), (0.11513327667751896+1.4221312942086208e-08j)
