# uuid IPESS_J1.0_JD0.09_D4_chi_opt10.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.09, 4, 10, -0.4494599685406122, -0.6741903375452887, -0.6741895680765481, 0.2776383120172692, 0.2776360266683207, 0.27763967645880466, -5.307845696840026e-07, -0.23066061202359892, -0.23066060957702036, 8.741698948854965e-07, -0.018497674655771682, -0.01849767493915231, 3.2178556827312187e-06, 0.24915816404295218, 0.24915815122702947, -0.22473023661612088, -0.22473005573868965, -0.22473004519047096, -0.22473193887131657, -0.22472893909986302, -0.22472869010536847, (0.9999964030142806+0.002682155569820647j), (0.12249978030455637+0.0003285646171635439j), (0.08664535496294486+0.00023239707442686668j), (0.9999696296187939-0.007793576845861636j), (0.12249704831936518-0.0009547191782479507j), (0.0866161756221751-0.000675070349830793j)
1.0, 0.09, 4, 20, -0.44946000206176584, -0.6741903929812579, -0.6741896132040398, 0.2776383622427931, 0.27763612821873124, 0.2776397726357862, -5.317590076085658e-07, -0.2306606612072775, -0.23066066120734688, 8.052491841156989e-07, -0.018497628955283094, -0.01849762895505985, 3.137468401638322e-06, 0.24915820949574494, 0.24915820949560924, -0.2247302889563178, -0.22473012924977437, -0.2247299747751825, -0.22473195753793093, -0.22472896493802816, -0.22472869072808072, (1+7.613281198966422e-12j), (0.12734497438690745-2.5796599590747155e-08j), (0.10061077422537404-1.0875483644675756e-07j), (1-6.6039565747545145e-12j), (0.12737036778054656+1.2995499995016861e-08j), (0.10062629324415467+5.0332351431454165e-08j)
1.0, 0.09, 4, 40, -0.4494600020429284, -0.6741903929393377, -0.6741896131894475, 0.2776383617648615, 0.2776361287504299, 0.27763977275685225, -5.320985065227609e-07, -0.23066064955336488, -0.23066064955345078, 8.061678014843922e-07, -0.018497741786168073, -0.01849774178597574, 3.137894378730235e-06, 0.2491582124630562, 0.24915821246338923, -0.22473027631606474, -0.22473009626986515, -0.22473002035341486, -0.22473191811778406, -0.22472897014379772, -0.22472872492786572, (0.9999999999999999+5.894232715863825e-11j), (0.12743190779887098-5.723893441283502e-08j), (0.10062683644552178-1.47899357018482e-07j), (1-5.820023611927299e-11j), (0.12747339394023494+6.807616036357541e-09j), (0.10069068270470007+4.517845428651674e-08j)
1.0, 0.09, 4, 80, -0.44946000204698805, -0.6741903929455855, -0.6741896131953786, 0.2776383621317869, 0.2776361281496823, 0.2776397726171898, -5.317582680031968e-07, -0.23066066128390458, -0.23066066128387727, 8.052483850802821e-07, -0.01849762865551583, -0.018497628655322867, 3.1374676730983583e-06, 0.24915820941697045, 0.24915820941678363, -0.22473028886850863, -0.22473012940618298, -0.22472997467092035, -0.22473195760708403, -0.2247289648692096, -0.224728690719085, (1+3.441991506761659e-11j), (0.12743190476770552+4.8224120957547104e-08j), (0.10062762910812607+3.268403136204038e-07j), (1+2.2671195482327467e-11j), (0.12747338064716238+1.0233243441745373e-08j), (0.10069069476076395+1.134755912244372e-08j)
