# uuid IPESS_J1.0_JD0.06_D5_chi_opt80.json
# J, J_D, D, chi_obs, energy, e_t_dns, e_t_ups, m_0, m_1, m_2, sz_0, sp_0, sm_0, sz_1, sp_1, sm_1, sz_2, sp_2, sm_2, SS_dn_01, SS_dn_12, SS_dn_02, SS_up_01, SS_up_12, SS_up_02, l0_x, l1_x, l2_x, l0_y, l1_y, l2_y
1.0, 0.06, 5, 10, -0.4415502654054386, -0.6623256733711654, -0.6623251228451504, 0.21985751969047607, 0.21986686395037255, 0.21987121187775638, -1.366912037183893e-07, -0.19259259128538803, -0.19259259265878434, -1.2940292728925231e-05, 0.004453051229187744, 0.0044530512994738, 1.0827378490126539e-05, 0.1881438107425762, 0.1881438130466598, -0.22076628568906412, -0.22077029022254357, -0.22078909745956324, -0.22076135701649477, -0.22078205148652816, -0.2207817143421276, (0.9999999422900437+0.0003397350575106292j), (0.13320840018375843+4.5255686354676333e-05j), (0.10755760651240234+3.6541051710901994e-05j), (0.9999915234125043-0.00411741461825746j), (0.13325689042657182-0.0005486784971461164j), (0.1075909778245412-0.00044300040286560007j)
1.0, 0.06, 5, 20, -0.4415502731127132, -0.66232571608715, -0.6623251032509896, 0.21985737781395756, 0.21986668659633854, 0.2198710171208078, -1.7016694947695612e-07, -0.1925925034279029, -0.19259250558437882, -1.2913293520195135e-05, 0.004453084654233814, 0.004453084718281945, 1.0863875651445146e-05, 0.1881437328077364, 0.18814373940368825, -0.22076640588290056, -0.22077026728060647, -0.2207890429236315, -0.22076145093331037, -0.22078194423447595, -0.2207817080832032, (0.9999867035154596+0.005156819977896289j), (0.12886033132058994+0.0006645182620807525j), (0.10575654402749175+0.0005453747375575565j), (0.9999653201838485+0.008328170844393787j), (0.12904356679225992+0.001074734100766364j), (0.10572356550051107+0.0008805144974366962j)
1.0, 0.06, 5, 40, -0.4415502733824382, -0.6623257157671373, -0.6623251043801774, 0.21985737778492426, 0.2198666859485146, 0.21987101689971295, -1.7038477925974455e-07, -0.19259250467889583, -0.19259250467887362, -1.2912297140237235e-05, 0.004453066808219007, 0.004453066808179138, 1.0864815380260418e-05, 0.18814373238877258, 0.18814373238824472, -0.22076640954248042, -0.22077026599692418, -0.22078904022775714, -0.2207614398295238, -0.22078194826277753, -0.22078171628787607, (1-6.996803616236294e-11j), (0.13227825192195633+3.715147988971339e-08j), (0.11447261723753979+1.157270507397977e-07j), (0.9999999999999999-1.071565672529969e-11j), (0.13229813746336802-7.877987063407831e-09j), (0.11456046143550408-1.72213836244073e-08j)
1.0, 0.06, 5, 80, -0.441550273382469, -0.6623257157671372, -0.6623251043802697, 0.21985737778489756, 0.21986668594778477, 0.2198710169005373, -1.7038475549590996e-07, -0.19259250467920574, -0.19259250467920921, -1.291229688022806e-05, 0.004453066808251008, 0.004453066808124535, 1.0864815913288248e-05, 0.18814373238897086, 0.18814373238950116, -0.22076640954255333, -0.22077026599662075, -0.22078904022798773, -0.22076143982932628, -0.22078194826302108, -0.22078171628792226, (1-2.8570944300812463e-10j), (0.1322782775229946-5.006966497561776e-08j), (0.11447269743656613-1.3782465832544804e-07j), (1-2.9258590132664e-11j), (0.13229812619629341-1.7222793496854778e-08j), (0.11456043037794228-4.053118166659885e-08j)
